FU Creation Date_min_inclusive,FU Creation Date_max_exclusive,Consignor Ext Id,originHub,destinationHub,_cf_fixed_ApprovedWeight,Approved Freight_1,Approved Freight_2,Distance(KM)
01-01-2025,31-12-2025,DWAD,WADI,NER-YAVATMAL,05MT,8900,14222,217
01-01-2025,31-12-2025,DWAD,WADI,NER-YAVATMAL,09MT,15200,27005,217
01-01-2025,31-12-2025,DCUT,CUTTACK,BELLAGUNTHA-GANJAM,03MT,5500,7700,212
01-01-2025,31-12-2025,DCUT,CUTTACK,BELLAGUNTHA-GANJAM,05MT,7700,12305,212
01-01-2025,31-12-2025,DIND,INDORE,BIAORA-RAJGARH,03MT,5700,9400,196
01-01-2025,31-12-2025,DIND,INDORE,BIAORA-RAJGARH,05MT,9400,15021,196
01-01-2025,31-12-2025,UHOW,HOWRAH,NAYABANISARISA-BALESWAR,09MT,12500,16000,157
01-01-2025,31-12-2025,UHOW,HOWRAH,NAYABANISARISA-BALESWAR,16MT,16000,20990,157
01-01-2025,31-12-2025,DCUT,CUTTACK,SIMILIA-DHENKANAL,03MT,2300,3500,40
01-01-2025,31-12-2025,DCUT,CUTTACK,SIMILIA-DHENKANAL,05MT,3500,5593,40
01-01-2025,31-12-2025,DJAL,JALPAIGURI,CHANDMARI MORE-DAKSHIN DINAJPUR,03MT,11400,18900,315
01-01-2025,31-12-2025,DJAL,JALPAIGURI,CHANDMARI MORE-DAKSHIN DINAJPUR,06MT,18900,25169,315
01-01-2025,31-12-2025,DPUR,GULAB BAGH,MADANPUR-ARARIA,03MT,4300,5600,76
01-01-2025,31-12-2025,DPUR,GULAB BAGH,MADANPUR-ARARIA,05MT,5600,8300,76
01-01-2025,31-12-2025,DPUR,GULAB BAGH,MADANPUR-ARARIA,09MT,8300,14746,76
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHEKIAJULI-SONITPUR,09MT,13600,17800,120
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHEKIAJULI-SONITPUR,15MT,17800,21500,120
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHEKIAJULI-SONITPUR,21MT,21500,23000,120
01-01-2025,31-12-2025,UGUW,GUWAHATI,DHEKIAJULI-SONITPUR,24MT,23000,28750,120
01-01-2025,31-12-2025,DBNG,BANGALORE,SIDLAGHATTA-CHIKKABALLAPUR,03MT,5600,7800,95
01-01-2025,31-12-2025,DBNG,BANGALORE,SIDLAGHATTA-CHIKKABALLAPUR,05MT,7800,12464,95
01-01-2025,31-12-2025,DHYD,HYDERABAD,HYDERABAD-RANGAREDDY,03MT,3400,5400,32
01-01-2025,31-12-2025,DHYD,HYDERABAD,HYDERABAD-RANGAREDDY,05MT,5400,8629,32
01-01-2025,31-12-2025,DHYD,HYDERABAD,SIRPUR KAGAZNAGAR-KOMARAM BHEEM,03MT,8000,11500,320
01-01-2025,31-12-2025,DHYD,HYDERABAD,SIRPUR KAGAZNAGAR-KOMARAM BHEEM,05MT,11500,18377,320
01-01-2025,31-12-2025,DHYD,HYDERABAD,NANDIPET-NANDIPET,03MT,6500,9800,221
01-01-2025,31-12-2025,DHYD,HYDERABAD,NANDIPET-NANDIPET,05MT,9800,15660,221
01-01-2025,31-12-2025,DJAI,JAIPUR,DEEG-BHARATPUR,03MT,8600,13200,226
01-01-2025,31-12-2025,DJAI,JAIPUR,DEEG-BHARATPUR,05MT,13200,21094,226
01-01-2025,31-12-2025,DCUT,CUTTACK,ANGUL-ANGUL,09MT,10000,14000,110
